,country,eastwest,eumember,year,expert,party_id,cmp_id,party,vote,seat,electionyear,epvote,family,govt,eu_position,eu_salience,eu_dissent,eu_blur,eu_benefit,eu_ep,eu_fiscal,eu_intmark,eu_employ,eu_budgets,eu_agri,eu_cohesion,eu_environ,eu_asylum,eu_foreign,eu_turkey,lrgen,lrecon,lrecon_salience,lrecon_dissent,lrecon_blur,galtan,galtan_salience,galtan_dissent,galtan_blur,spendvtax,spendvtax_salience,deregulation,dereg_salience,redistribution,redist_salience,econ_interven,civlib_laworder,civlib_salience,sociallifestyle,social_salience,religious_principles,relig_salience,immigrate_policy,immigrate_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,urban_rural,urban_salience,environment,enviro_salience,cosmo,cosmo_salience,protectionism,regions,region_salience,international_security,international_salience,us,us_salience,ethnic_minorities,ethnic_salience,nationalism,russian_interference,anti_islam_rhetoric,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership,mip_one,mip_two,mip_three,chesversion
1009,pol,east,EU member state,2019.0,21.0,2601.0,92210.0,SLD,12.56,5.3,2019.0,,socialist,not in government,6.5714287757873535,7.952381,2.2,1.2,,,,5.888888835906982,,5.0588236,,6.625,,5.222222328186035,5.5,,3.3809523582458496,3.904761791229248,5.8,4.3,3.0,3.5714285373687744,6.85,4.214286,2.5,3.1052632331848145,,4.0,,3.3499999046325684,6.550000190734863,3.3333333,3.0,,2.4210526943206787,,1.7000000476837158,,3.777777671813965,4.5789475440979,4.0,4.6666665,3.8666666,3.642857,3.299999952316284,,4.4736843,5.4444447,,,5.0,3.4705882,,,,,,2.8947367668151855,,2.9,4.611111,1.9444444,4.2777777,2.1578948,5.7894735,6.2,,,,2020.1
1010,pol,east,EU member state,2019.0,21.0,2620.0,,Lewica Razem,,,2019.0,1.24,rad left,not in government,6.55555534362793,7.1875,2.0,2.3333333,,,,5.0714287757873535,,5.0,,6.5714287757873535,,6.058823585510254,5.846153736114502,,1.2777777910232544,1.2941176891326904,7.7777777,1.5,1.7142857,1.2222222089767456,8.166667,1.8333334,0.5,1.3888888359069824,,2.3333332538604736,,1.470588207244873,8.25,1.2777778,1.4444444179534912,,0.7222222089767456,,0.6666666865348816,,1.75,6.4375,1.625,1.8,6.266667,2.0,2.777777671813965,,1.5882353,7.9444447,,,5.428571,3.0666666,,,,,,1.0,,1.1111112,4.785714,1.882353,5.875,5.125,6.470588,3.764706,,,,2020.1
1011,rom,east,other,2002.0,11.0,2703.0,93712.0,PRM,19.5,24.3,2000.0,,rad right,not in government,3.55,4.233333,2.8444443,,,1.4,,1.29,2.5,,strongly favors agricultural policy,1.67,5.5,3.0,1.86,,8.55,1.82,,,,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1012,rom,east,other,2002.0,11.0,2706.0,93951.0,UDMR,6.8,7.8,2000.0,,regionalist,not in government,6.91,9.1,1.7222222,,,6.0,,6.4,5.33,,5.8,6.14,5.33,6.0,6.0,,5.82,6.3,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1013,rom,east,other,2002.0,11.0,2707.0,93411.0,CDR 2000,5.0,0.0,2000.0,,christdem,not in government,6.86,8.566667,3.966667,,,5.75,,6.0,3.0,,5.0,5.0,5.5,6.0,6.0,,6.29,6.71,,,,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1014,rom,east,other,2002.0,11.0,2701.0,93223.0,PSD,36.6,44.9,2000.0,,socialist,in government,6.18,9.4,5.1444445,,,4.86,,4.5,4.75,,6.57,6.0,4.25,5.33,4.11,,3.0,2.45,,,,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1015,rom,east,other,2002.0,11.0,2705.0,93430.0,PNL,6.9,8.7,2000.0,,liberal,not in government,6.91,9.700001,2.4222224,,,5.29,,6.0,4.75,,4.25,5.0,4.25,5.67,5.0,,6.64,7.36,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1016,rom,east,other,2002.0,11.0,2702.0,,PUR,1.7,0.0,2000.0,,liberal,not in government,6.0,8.766667,3.6555555,,,5.0,,3.5,5.0,,5.0,4.75,6.5,5.5,3.75,,center,center,,,,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1017,rom,east,other,2002.0,11.0,2704.0,93221.0,PDL,7.0,9.0,2000.0,,liberal,not in government,6.82,8.666666,3.2333333,,,5.75,,6.4,4.5,,5.0,5.4,4.33,5.67,5.5,,5.09,5.45,,,,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1018,rom,east,other,2006.0,10.0,2702.0,,PC,5.3,5.7,2004.0,,liberal,in government,5.89,6.9999995,2.63,,,4.67,,5.22,,,,5.78,,,5.0,neutral,4.78,4.7,,,,7.33,,,,4.630000114440918,5.0,4.0,5.0,4.380000114440918,6.0,,5.630000114440918,5.880000114440918,7.0,6.130000114440918,6.0,5.5,5.25,4.130000114440918,,6.29,,,5.75,5.380000114440918,,,5.86,5.88,,6.86,5.43,,,4.86,4.75,6.630000114440918,5.75,,,,,,,,,,,2020.1
1019,rom,east,other,2006.0,10.0,2705.0,93430.0,PNL,18.0,19.3,2004.0,,liberal,in government,6.7,9.333333,1.7,,,5.56,,6.33,,,,6.33,,,5.67,4.38,6.7,7.5,,,,4.1,,,,6.380000114440918,6.380000114440918,7.0,7.0,6.880000114440918,6.130000114440918,,4.130000114440918,5.130000114440918,4.75,5.25,4.75,4.75,5.25,4.25,,5.29,,,3.130000114440918,5.75,,,4.38,5.25,,5.0,5.17,,,6.5,5.38,5.0,5.5,,,,,,,,,,,2020.1
1020,rom,east,other,2006.0,10.0,2701.0,93223.0,PSD,31.5,34.0,2004.0,,socialist,not in government,6.2,8.666666,2.9,,,5.11,,5.56,,,,5.89,,,5.44,4.5,3.0,2.8,,,,6.5,,,,3.880000114440918,5.75,3.75,6.130000114440918,2.630000114440918,6.5,,5.25,5.25,6.0,4.880000114440918,4.630000114440918,4.25,5.0,4.130000114440918,,5.29,,,6.0,5.880000114440918,,,5.75,5.38,,6.71,5.43,,,5.63,5.5,5.880000114440918,5.5,,,,,,,,,,,2020.1
1021,rom,east,other,2006.0,10.0,2706.0,93951.0,UDMR,6.2,6.6,2004.0,,regionalist,in government,6.6,8.0,1.44,,,5.56,,6.22,,,,6.44,,,5.88,3.75,6.0,6.22,,,,5.1,,,,4.880000114440918,5.130000114440918,5.130000114440918,5.380000114440918,5.25,5.630000114440918,,3.380000114440918,6.130000114440918,5.380000114440918,5.130000114440918,5.880000114440918,4.880000114440918,4.25,5.130000114440918,,2.43,,,5.75,6.25,,,4.71,8.71,,0.88,9.38,,,5.25,4.88,0.0,10.0,,,,,,,,,,,2020.1
1022,rom,east,other,2006.0,10.0,2704.0,93221.0,PDL,13.5,14.5,2004.0,,liberal,in government,6.8,9.333333,1.2,,,5.38,,6.33,,,,6.33,,,5.33,4.75,5.78,5.9,,,,4.3,,,,5.570000171661377,6.130000114440918,6.130000114440918,6.5,5.130000114440918,6.25,,4.880000114440918,5.880000114440918,5.0,4.75,4.630000114440918,4.380000114440918,4.860000133514404,4.25,,4.86,,,4.0,5.880000114440918,,,4.5,5.14,,5.14,5.43,,,7.25,6.0,5.25,5.380000114440918,,,,,,,,,,,2020.1
1023,rom,east,other,2006.0,10.0,2703.0,93712.0,PRM,13.0,14.5,2004.0,,rad right,not in government,4.2,5.666667,3.0,,,4.11,,4.11,,,,4.78,,,3.89,3.13,7.0,2.2,,,,9.5,,,,3.75,5.130000114440918,2.630000114440918,5.25,2.25,6.5,,8.5,7.75,9.630000114440918,7.880000114440918,7.380000114440918,6.380000114440918,8.25,7.130000114440918,,8.14,,,6.25,5.630000114440918,,,9.67,9.22,,8.75,9.25,,,1.5,5.38,9.75,9.75,,,,,,,,,,,2020.1
1024,rom,east,other,2006.0,7.0,2708.0,,FDGR,,,2004.0,,regionalist,not in government,6.43,7.633333,1.0,,,5.2,,6.17,,,,6.17,,,5.67,4.33,5.29,6.0,,,,4.29,,,,4.170000076293945,5.5,5.170000076293945,5.5,4.670000076293945,5.329999923706055,,4.0,5.170000076293945,5.0,4.170000076293945,4.829999923706055,4.170000076293945,4.5,4.829999923706055,,3.2,,,4.170000076293945,5.670000076293945,,,4.6,7.33,,2.0,7.5,,,4.8,4.4,1.2000000476837158,8.800000190734863,,,,,,,,,,,2020.1
1025,rom,east,EU member state,2010.0,23.0,2704.0,93530.0,PDL,32.4,34.4,2008.0,29.709999084472656,liberal,in government,6.363636493682861,7.619048,2.3,,1.0454545,4.764705657958984,,6.111111164093018,,,,6.263157844543457,,,5.6315789222717285,4.642857074737549,6.550000190734863,7.095237731933594,,,,center,,,,5.684210300445557,7.263157844543457,6.142857074737549,6.050000190734863,6.761904716491699,5.650000095367432,,5.333333492279053,4.952381134033203,5.349999904632568,3.526315689086914,5.761904716491699,3.761904716491699,4.230769157409668,2.5,,4.769231,2.4375,,3.8947367668151855,3.8421051502227783,6.894737,2.5,,,,4.5238094,5.285714,2.5238094,4.4761906,,,4.523809432983398,4.809523582458496,,,,,,,,,,,2020.1
1026,rom,east,EU member state,2010.0,23.0,2703.0,93712.0,PRM,3.2,0.0,2008.0,8.649999618530273,rad right,not in government,3.700000047683716,3.6842108,2.0625,,2.5,3.875,,3.2352941036224365,,,,5.125,,,3.153846263885498,2.777777671813965,5.6315789222717285,2.0999999046325684,,,,9.449999809265137,,,,3.133333444595337,3.411764621734619,1.941176414489746,2.277777671813965,1.736842155456543,6.550000190734863,,8.75,7.095238208770752,8.904762268066406,6.349999904632568,8.631579399108887,6.714285850524902,7.866666793823242,5.0,,7.5333333,4.9375,,6.0625,3.7647058963775635,6.5384617,2.0,,,,8.25,5.285714,7.6,4.5,,,8.714285850524902,6.714285850524902,,,,,,,,,,,2020.1
1027,rom,east,EU member state,2010.0,23.0,2701.0,93223.0,PSD,31.77,32.9,2008.0,28.2450008392334,socialist,in government,6.136363506317139,6.6666665,2.5,,1.1363636,4.882352828979492,,5.44444465637207,,,,6.210526466369629,,,5.6315789222717285,4.384615421295166,3.0,2.952380895614624,,,,5.523809432983398,,,,3.222222328186035,6.157894611358643,3.238095283508301,4.75,2.761904716491699,6.599999904632568,,5.285714149475098,4.38095235824585,5.949999809265137,3.21052622795105,5.150000095367432,3.4761905670166016,4.230769157409668,2.25,,4.923077,2.5625,,6.052631378173828,4.842105388641357,5.9473686,2.7,,,,5.6190476,4.2380953,4.714286,3.7142856,,,5.476190567016602,4.476190567016602,,,,,,,,,,,2020.1
1028,rom,east,EU member state,2010.0,23.0,2706.0,93951.0,UDMR,6.2,6.6,2008.0,8.920000076293945,regionalist,not in government,6.454545497894287,7.7777777,1.8888888,,1.0909091,5.352941036224365,,6.0,,,,6.4210524559021,,,5.9375,neutral,6.0,6.095238208770752,,,,4.900000095367432,,,,5.117647171020508,5.058823585510254,5.842105388641357,4.0,5.388888835906982,4.0,,4.5789475440979,5.300000190734863,5.473684310913086,3.3157894611358643,4.8947367668151855,3.700000047683716,4.583333492279053,3.8125,,2.9166667,4.1875,,5.0,3.8333332538604736,5.263158,3.15,,,,1.8571428,7.8095236,4.2352943,3.5,,,1.8095238208770752,8.952381134033203,,,,,,,,,,,2020.1
1029,rom,east,EU member state,2010.0,23.0,2702.0,,PC,1.32,1.2,2008.0,2.825000047683716,liberal,not in government,5.473684310913086,3.5416667,2.7142856,,2.1363637,neutral towards expanding EP powers,,5.0,,,,5.800000190734863,,,5.333333492279053,4.125,5.157894611358643,4.900000095367432,,,,6.523809432983398,,,,4.9375,5.117647171020508,5.05555534362793,4.625,4.8125,5.125,,5.842105388641357,4.263157844543457,6.277777671813965,3.7647058963775635,5.823529243469238,3.5789473056793213,4.636363506317139,2.2666666507720947,,5.5833335,2.6666667,,4.235294342041016,3.1875,6.8235292,2.1578948,,,,5.5882354,3.5882354,5.2941175,3.0,,,6.300000190734863,4.699999809265137,,,,,,,,,,,2020.1
1030,rom,east,EU member state,2010.0,23.0,2705.0,93430.0,PNL,18.6,19.5,2008.0,14.520000457763672,liberal,not in government,6.2727274894714355,6.5079365,2.85,,1.1363636,4.882352828979492,,5.777777671813965,,,,6.157894611358643,,,5.6315789222717285,4.5,5.849999904632568,6.523809432983398,,,,4.285714149475098,,,,6.3684210777282715,6.473684310913086,6.5714287757873535,5.949999809265137,6.0,5.599999904632568,,4.473684310913086,5.25,5.052631378173828,3.5789473056793213,5.150000095367432,3.6190476417541504,4.461538314819336,2.6875,,5.230769,2.875,,3.78947377204895,4.684210300445557,6.3157897,2.35,,,,4.3809524,5.05,5.0,3.857143,,,4.849999904632568,4.666666507720947,,,,,,,,,,,2020.1
1031,rom,east,EU member state,2014.0,17.0,2711.0,,PMP,,,2012.0,6.2,christdem,not in government,6.5,6.117647,1.6875,,1.0,6.07692289352417,,6.333333492279053,,5.769231,,6.599999904632568,,,6.153846263885498,5.0,6.470588207244873,7.058823585510254,7.2941175,,,5.058823585510254,4.2352943,,,7.066666603088379,,7.384615421295166,,7.214285850524902,,7.266667,5.4666666984558105,,5.599999904632568,,5.4666666984558105,,4.599999904632568,,,5.5555553,,,3.642857074737549,,6.4545455,,,,,3.7142856,,2.7857144,,,,4.857142925262451,,4.923077,,,,4.3846154,7.4666667,,corruption,EU integration,public services vs taxes,2020.1
1032,rom,east,EU member state,2014.0,17.0,2710.0,93981.0,PP-DD,14.0,11.4,2012.0,3.7,no family,not in government,4.5333333015441895,3.5294118,2.6363637,,2.1666667,3.625,,3.799999952316284,,2.5555556,,5.92307710647583,,,neutral towards a common foreign and security policy,3.799999952316284,4.357142925262451,2.538461446762085,5.8235292,,,8.625,5.6875,,,4.75,,2.454545497894287,,3.454545497894287,,1.9230769,8.0,,7.785714149475098,,7.25,,7.166666507720947,,,8.666667,,,7.083333492279053,,5.7,,,,,6.25,,6.625,,,,8.066666603088379,,8.428572,,,,8.666667,6.8461537,,anti-elite rhetoric,nationalism,redistribution,2020.1
1033,rom,east,EU member state,2014.0,17.0,2705.0,93430.0,PNL,21.5,24.3,2012.0,15.0,liberal,0.5,6.529411792755127,6.375,2.25,,1.0,5.857142925262451,,6.470588207244873,,5.5333333,,6.705882549285889,,,6.199999809265137,5.199999809265137,6.647058963775635,6.647058963775635,7.529412,,,5.352941036224365,4.470588,,,6.266666889190674,,7.066666603088379,,6.733333110809326,,6.866667,5.0,,6.0,,5.0,,4.142857074737549,,,5.4444447,,,3.625,,5.769231,,,,,4.2,,3.1333334,,,,4.5625,,4.9375,,,,2.857143,6.875,,corruption,public services vs taxes,EU integration,2020.1
1034,rom,east,EU member state,2014.0,17.0,2712.0,,PLR,,,2012.0,,liberal,not in government,6.285714149475098,5.0,1.5384616,,1.0,5.666666507720947,,5.909090995788574,,4.7,,6.692307472229004,,,6.099999904632568,5.333333492279053,6.666666507720947,6.599999904632568,7.2941175,,,center,4.0666666,,,6.090909004211426,,7.25,,6.545454502105713,,6.8461537,5.2727274894714355,,5.44444465637207,,5.0,,4.0,,,4.8,,,3.769230842590332,,6.4444447,,,,,4.0,,4.090909,,,,4.333333492279053,,4.818182,,,,2.4166667,5.230769,,public services vs taxes,EU integration,tie: corruption and deregulation,2020.1
1035,rom,east,EU member state,2014.0,17.0,2709.0,,UNPR,2.1,2.4,2012.0,4.7,socialist,0.5,5.588235378265381,4.125,2.1666667,,1.2666667,4.900000095367432,,5.0,,3.8181818,,6.5,,,5.636363506317139,4.800000190734863,3.4285714626312256,3.5714285373687744,6.647059,,,7.642857074737549,4.5882354,,,3.6666667461395264,,3.3333332538604736,,4.230769157409668,,3.3076923,6.916666507720947,,7.307692527770996,,7.538461685180664,,5.599999904632568,,,6.625,,,6.846153736114502,,7.3333335,,,,,4.923077,,3.0769231,,,,6.0714287757873535,,8.166667,,,,2.4615386,4.1538463,,redistribution,nationalism,public services vs taxes,2020.1
1036,rom,east,EU member state,2014.0,17.0,2701.0,93223.0,PSD,32.2,36.4,2012.0,28.2,socialist,in government,5.823529243469238,5.1764708,3.0588236,,1.1764706,5.285714149475098,,5.866666793823242,,4.3333335,,6.705882549285889,,,5.800000190734863,5.833333492279053,4.117647171020508,3.588235378265381,7.647059,,,7.352941036224365,4.7647057,,,3.6666667461395264,,4.066666603088379,,4.400000095367432,,3.6,6.133333206176758,,6.800000190734863,,7.125,,4.714285850524902,,,6.3333335,,,7.0,,7.3076925,,,,,4.733333,,3.2,,,,5.5625,,7.5,,,,2.5384614,4.4375,,redistribution,public services vs taxes,state intervention,2020.1
1037,rom,east,EU member state,2014.0,17.0,2706.0,93951.0,UDMR,5.1,4.4,2012.0,6.3,regionalist,0.5,6.294117450714111,5.7058825,2.125,,1.117647,6.0,,6.357142925262451,,5.4615383,,6.5,,,6.153846263885498,4.833333492279053,6.117647171020508,6.125,5.1764708,,,5.6875,4.7647057,,,5.818181991577148,,6.2727274894714355,,6.083333492279053,,6.076923,5.0,,5.5,,5.461538314819336,,4.599999904632568,,,2.125,,,4.714285850524902,,5.1666665,,,,,0.93333334,,3.6666667,,,,0.625,,4.3125,,,,3.5,4.9375,,ethnic minorities,multiculturalism,decentralization,2020.1
1038,rom,east,EU member state,2014.0,17.0,2702.0,,PC,2.8,3.2,2012.0,4.7,liberal,in government,5.352941036224365,3.8823528,3.0,,1.375,4.909090995788574,,5.333333492279053,,3.5,,6.4375,,,4.777777671813965,4.833333492279053,5.529411792755127,center,6.117647,,,7.9375,4.7058825,,,4.083333492279053,,4.666666507720947,,5.25,,4.5384617,6.384615421295166,,6.800000190734863,,6.857142925262451,,5.199999809265137,,,6.714286,,,5.599999904632568,,7.3333335,,,,,4.2727275,,3.7857144,,,,6.285714149475098,,7.785714,,,,3.4166667,3.2,,state intervention,nationalism,redistribution,2020.1
1039,rom,east,EU member state,2014.0,17.0,2704.0,93530.0,PDL,15.3,12.6,2012.0,12.2,liberal,not in government,6.647058963775635,6.2352943,2.5294118,,1.0,6.0,,6.470588207244873,,5.8,,6.75,,,6.266666889190674,5.111111164093018,6.647058963775635,7.176470756530762,7.647059,,,5.588235378265381,4.5882354,,,7.0,,7.5333333015441895,,6.933333396911621,,7.133333,5.066666603088379,,5.933333396911621,,5.0,,4.4285712242126465,,,5.7777777,,,3.5,,5.8333335,,,,,3.8666666,,2.6,,,,4.5,,5.1875,,,,3.357143,7.625,,corruption,EU integration,public services vs taxes,2020.1
1040,rom,east,EU member state,2019.0,16.0,2713.0,,USR,8.87,9.6,2016.0,22.36,liberal,not in government,6.75,8.4375,2.857143,3.125,,,,6.5,,5.785714,,6.785714149475098,,4.846153736114502,6.0,,6.4666666984558105,6.5,6.3125,5.0,3.0,2.625,7.125,5.888889,3.4285715,5.199999809265137,,6.733333110809326,,6.0,6.333333492279053,6.9375,4.125,,2.125,,2.1875,,3.799999952316284,3.8125,3.357143,4.1666665,2.5714285,2.3333333,2.6875,,4.3125,4.9375,,,3.0,3.3846154,,,,,,3.8125,,2.5,2.2142856,1.375,6.0,6.5,9.5625,4.4375,,,,2020.1
1041,rom,east,EU member state,2019.0,16.0,2701.0,93223.0,PSD,45.48,49.4,2016.0,22.5,socialist,0.5,neutral,5.1875,4.285714,6.5,,,,5.125,,3.0,,5.933333396911621,,2.5999999046325684,3.5,,3.6666667461395264,3.375,7.4375,3.25,5.75,8.25,6.125,2.8888888,3.7142856,3.9375,,3.125,,2.875,7.875,3.0625,5.5625,,7.4375,,6.5,,5.800000190734863,3.25,2.4,6.2727275,2.5,1.8333334,6.5625,,5.9375,1.875,,,6.866667,6.6,,,,,,5.625,,8.125,1.6428572,1.6875,3.357143,3.125,3.0625,8.625,,,,2020.1
1042,rom,east,EU member state,2019.0,16.0,2705.0,93430.0,PNL,20.04,22.1,2016.0,27.0,liberal,0.5,6.266666889190674,7.0625,3.4285715,3.625,,,,6.1875,,4.928571,,6.5333333015441895,,3.5999999046325684,5.538461685180664,,7.066666603088379,7.25,7.1875,2.375,3.5,6.0,5.1875,3.2222223,4.571429,6.125,,7.0625,,6.8125,6.266666889190674,7.5,5.4375,,5.5625,,5.25,,5.0,3.125,2.4666667,6.0,2.142857,1.8333334,3.5333333015441895,,6.0625,2.125,,,3.9333334,4.9333334,,,,,,5.0,,5.875,1.7142857,1.375,4.357143,3.375,7.625,8.125,,,,2020.1
1043,rom,east,EU member state,2019.0,16.0,2714.0,,PRO,,,2016.0,6.44,socialist,not in government,5.400000095367432,5.8,2.8,4.25,,,,5.615384578704834,,4.25,,6.384615421295166,,3.545454502105713,4.25,,4.285714149475098,4.5333333015441895,5.733333,2.2857144,5.571429,6.538461685180664,3.9230769,2.5714285,7.1666665,4.461538314819336,,4.285714149475098,,4.142857074737549,6.0714287757873535,4.3076925,5.615384578704834,,5.846153736114502,,5.636363506317139,,5.07692289352417,3.0,2.3846154,5.7,2.8333333,1.5454545,4.384615421295166,,5.5384617,1.8333334,,,5.7272725,5.6,,,,,,5.454545497894287,,6.6153846,1.5833334,1.2666667,3.6363637,4.142857,4.714286,9.571428,,,,2020.1
1044,rom,east,EU member state,2019.0,16.0,2712.0,,ALDE,5.62,6.4,2016.0,4.11,liberal,0.5,5.0,5.4,3.0,5.875,,,,5.800000190734863,,3.7857144,,6.230769157409668,,3.6666667461395264,4.307692527770996,,6.133333206176758,6.133333206176758,5.866667,2.5714285,4.5,6.25,4.4666667,2.7142856,5.8333335,5.714285850524902,,6.199999809265137,,6.066666603088379,5.866666793823242,6.3333335,5.199999809265137,,5.733333110809326,,4.9285712242126465,,5.666666507720947,3.3333332538604736,2.7142856,5.6666665,2.4615386,1.8181819,3.7142856121063232,,5.857143,2.0,,,4.428571,5.3333335,,,,,,5.0,,5.6666665,1.5833334,1.1428572,3.2307692,2.5333333,3.4666667,9.0625,,,,2020.1
1045,rom,east,EU member state,2019.0,16.0,2706.0,93951.0,UDMR,6.19,6.7,2016.0,5.26,regionalist,not in government,6.0625,6.285714,4.25,3.0,,,,6.0,,4.909091,,6.642857074737549,,3.6666667461395264,5.285714149475098,,5.866666793823242,5.6875,4.6875,2.125,4.428571,6.0625,4.4375,2.8888888,5.285714,5.75,,5.615384578704834,,5.733333110809326,4.357142925262451,5.5,4.933333396911621,,5.866666793823242,,6.133333206176758,,5.4666666984558105,3.4375,2.6666667,4.5,2.857143,2.0833333,4.857142925262451,,4.9333334,2.5333333,,,5.1666665,0.875,,,,,,0.8125,,4.214286,0.9166667,1.1428572,2.909091,2.0,4.0,7.5625,,,,2020.1
1046,rom,east,EU member state,2019.0,16.0,2711.0,,PMP,5.35,5.8,2016.0,5.76,christdem,not in government,5.666666507720947,6.142857,2.3333333,5.0,,,,5.769230842590332,,4.6153846,,6.5,,3.2142856121063232,4.75,,7.0714287757873535,7.357142925262451,5.785714,1.1428572,4.8,7.214285850524902,5.214286,2.2857144,5.6666665,6.4285712242126465,,7.214285850524902,,6.92307710647583,6.230769157409668,7.428571,7.066666603088379,,7.066666603088379,,6.214285850524902,,6.4285712242126465,4.199999809265137,2.5714285,7.0,3.25,1.25,4.384615421295166,,6.1538463,2.0714285,,,4.818182,5.4615383,,,,,,6.230769157409668,,7.0,2.1538463,2.3333333,5.6923075,5.0,6.642857,9.1875,,,,2020.1
1047,slo,east,other,2002.0,14.0,2806.0,96424.0,ANO,8.0,10.0,2002.0,,liberal,in government,6.57,8.733333,1.0222222,,,5.15,,5.63,4.4,,neutral toward agricultural policy,6.11,4.8,5.75,5.0,,6.71,7.5,,,,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1048,slo,east,other,2002.0,14.0,2802.0,96523.0,SDKU,15.1,18.7,2002.0,,christdem,in government,strongly in favor,10.0,0.6888889,,,5.22,,6.0,4.29,,4.29,6.56,5.2,6.18,5.22,,7.07,7.25,,,,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1049,slo,east,other,2002.0,14.0,2803.0,96423.0,Smer,13.5,16.7,2002.0,,socialist,not in government,5.36,6.8999996,2.5,,,4.13,,3.63,4.71,,5.0,6.11,4.2,5.33,4.6,,3.54,3.75,,,,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1050,slo,east,other,2002.0,14.0,2801.0,96711.0,HZDS,19.5,24.5,2002.0,,no family,not in government,5.5,6.4333334,4.1666665,,,3.4,,neutral toward expanding EU powers on the internal market,4.14,,5.33,6.0,neutral towards a common policy on environment,5.0,4.2,,4.38,4.17,,,,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1051,slo,east,other,2002.0,14.0,2808.0,,PSNS,3.7,0.0,2002.0,,rad right,not in government,3.07,3.3333333,2.1333334,,,2.0,,1.89,1.8,,neutral toward agricultural policy,4.67,3.67,2.0,2.33,,8.5,3.75,,,,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1052,slo,east,other,2002.0,14.0,2804.0,96952.0,SMK,11.2,13.3,2002.0,,regionalist,in government,6.86,9.3,0.64444447,,,4.8,,5.71,4.29,,5.57,6.44,5.6,5.75,5.3,,6.79,5.67,,,,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1053,slo,east,other,2002.0,14.0,2809.0,96710.0,SNS,3.3,0.0,2002.0,,rad right,not in government,3.31,3.5999997,2.4777777,,,2.0,,1.89,1.8,,neutral toward agricultural policy,4.25,3.67,2.0,2.86,,8.29,3.67,,,,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1054,slo,east,other,2002.0,14.0,2807.0,96222.0,KSS,6.3,7.3,2002.0,,rad left,not in government,3.0,3.5666664,1.9666667,,,2.0,,1.86,3.0,,4.75,5.25,neutral towards a common policy on environment,strongly favors a common policy on political asylum,3.0,,0.64,0.67,,,,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1055,slo,east,other,2002.0,14.0,2805.0,96521.0,KDH,8.3,10.0,2002.0,,cons,in government,5.5,8.333333,4.0888886,,,3.5,,neutral toward expanding EU powers on the internal market,3.43,,4.43,5.88,4.6,4.67,3.9,,7.64,7.08,,,,7.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1056,slo,east,other,2002.0,14.0,2810.0,,HZD,3.3,0.0,2002.0,,no family,not in government,5.54,5.6333337,2.3333333,,,4.2,,neutral toward expanding EU powers on the internal market,neutral towards a common employment policy,,5.0,5.5,neutral towards a common policy on environment,3.0,4.25,,4.23,3.91,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
1057,slo,east,EU member state,2006.0,14.0,2804.0,96952.0,SMK,11.7,13.3,2006.0,13.199999809265137,regionalist,0.5,6.36,7.366667,2.15,,,5.42,,6.0,,,,6.58,,,5.08,4.62,6.08,6.0,,,,5.93,,,,5.789999961853027,4.25,6.070000171661377,3.640000104904175,5.789999961853027,4.269999980926514,,4.309999942779541,4.550000190734863,5.5,4.099999904632568,5.579999923706055,4.730000019073486,4.5,3.819999933242798,,2.64,,,6.75,5.360000133514404,,,7.4,8.91,,1.18,8.7,,,6.45,4.2,0.41999998688697815,9.729999542236328,,,,,,,,,,,2020.1
